LATITUDE,v_bm,disabil,percentage,weight_mass,attr_334,DISTANCE,memory_usage_38,raw_power,continent,SOFT_DELETE_FLAG,meta_cou,qfk92,dim_humidity,contract_val,browser_user_agent,specific_gravity,c_771,weightMass,performance_review,storageSize,SPEED_VELOCITY,zuhht34,dim_price_cost,src_encoding,fx_rate,global_trade_item_number_val,c_618,count_field,age,measdist,customer_luminosity_brightness,miles,BUDGET_ALLOCATION,count,var_929,concentration_14,d_nai,cpu_usage_raw,meta_bran,src_exchange_rate,measlat,rate,vjrotv91,brandname,count_2,customer_density,memory_usage,sku,attr_memo,x_289,energy_22,var_384,col_351,median,marketValue,d_qt,electricCurrent,luminosity_brightness_14,changed_at,measprs,ping,category_val,okmu64,confidenceInterval,percentage_2,d_lum,WEIGHT_MASS,power_22,mjlk24,p_ohd,bic,PERCENTAGE,measspd,density_14,raw_distance,v_cwc,product_nm,meta_mmc,statusState,created_at_30,REVENUE_SALES,distance_102,voltage_14,scoreIndex,statusCode,resolution,price_cost_46,SCORE_INDEX,measangle,etlBatchId,product_name_v2,energy,SOUND_LEVEL,luminosity_brightness,fact_volume,speed,investment_account_v2,col_mov,contract_value_info,MEMORY_USAGE,humidity_22,ph_level_14,x_trs
-4.991437,97.28,Hearing,68.55%,576.07,9345.4,25.8,32.0,14941.0,North America,true,14655,4135.77,77.1,"$3,539,449",Edge,5.917,"4286 Pine Rd, Denver, PA 91645",879.09,Exceeds expectations,92091,188.3,11.6,3775.76,UTF-16,48.4317,2425361942580,"-----BEGIN CERTIFICATE-----
Tow4k77LEU6Y/cq4iM4fOct/ntQGQ3Uia580rFsbfl0rvgDjyEMPsPuXGX/7hKVy
-----END CERTIFICATE-----",45096,90,6140.7,35857.7,3349.1,"$761,476",40931,Services,947.21,214208,42.3,SmartChoice,51.6349,34.75643,7162.43,38.69,TechBrand,29379,6.846,70.2,GNY-2927,62.1,32133,10173.0,"$5,433,629",2019-01-06 07:07:39,17.0436,"$231,837,942",117.4385,56.92,15329.4,2018-10-11 23:03:28,1178.3,4977,Services,ca8180e706fcaa84dab907fd6e52b1e0c48e9cffb4f6c214dd512a99234ebb34,"[3.39, 80.52]",74.35%,50106.0,228.74,35015.5,06a2565207019b289ae1e13ce338d4a25e4c72204b8644c7d8901f389a461ec7,Parent,584571306,80.42%,173.4,1.941,5130.1,ID-725893,NanoCore SDK,78449.6,inactive,2022-04-20T22:21:52Z,"$4,717,416",5705.3,118.6,1.08,active,1280x720,1719.24,6.23,305.57,batch-20241008-09,NanoCore SDK,88446.3,126.0,28376.3,5731.45,186.0,INV-939240,59.395596,"$2,335,812",60.7,72.7,8.49,Other
49.783961,44.63,Visual,29.04%,506.88,5848.5,3205.9,73.9,3681.0,South America,false,66241,8038.29,88.9,"$1,998,078",Edge,3.564,"5163 Elm St, Berlin, CA 61877",645.65,Exceeds expectations,360891,253.7,14.0,1886.16,UTF-16,146.7533,3052742558915,"-----BEGIN CERTIFICATE-----
/AJjOqjfClrd/Fi1xHj7Lxpr2/28pPjXbVikINZoULJHKxvMoJmdIvsHWOB9Yocf
-----END CERTIFICATE-----",95050,40,7889.5,66363.9,9856.3,"$3,657,008",23466,Software,506.89,643586,82.1,TechBrand,41.5897,-80.398971,1260.34,563.59,EcoLine,87052,7.153,60.1,ITR-5864,67.5,292,41268.6,"$7,771,541",2022-05-13T00:00:37Z,-46.7246,"$903,263,475",56.2645,99.65,36229.9,2024-03-24T05:44:41Z,1718.5,1640,Services,811d16ba8b5904acb92434a6c4ad88f8d044cd18959ced45cdbe831761786f10,"[10.77, 88.0]",71.61%,19740.1,303.85,41746.9,f2dc80fb84b684504be8667d3febaf7757d2b25acca03af6845b88f67357a18b,Spouse,822855147,43.61%,26.7,11.451,4113.5,REC-384855,StreamLine ERP,6506.4,active,2023-07-21T06:11:30Z,"$6,710,827",8831.3,426.9,8.03,rejected,1280x720,4565.53,4.24,325.82,batch-20240307-46,VaultKeeper,87667.8,20.0,75658.9,1534.51,177.6,INV-574700,-101.934952,"$6,500,615",67.9,55.0,0.94,Other
22.722455,20.39,Mobility,2.16%,219.9,8947.6,7506.6,96.4,34652.0,South America,true,45803,6371.24,99.2,"$5,071,995",Chrome,19.392,"5058 Park Blvd, Portland, WA 31601",326.07,Needs improvement,49674,240.1,69.6,22.87,ISO-8859-1,95.118,0495990640415,"-----BEGIN CERTIFICATE-----
yPlzdS8GpWX2wvs7zrVjpNCoeD/du07MZgdqmFMLc0K09fujKbzsXOcdEVVAd0vu
-----END CERTIFICATE-----",16827,45,4277.5,42531.1,8729.4,"$2,099,740",95983,Services,540.97,745711,21.7,TechBrand,83.3452,-60.744871,7530.69,877.65,TechBrand,9843,7.301,99.9,LQB-1252,79.6,39079,12939.1,"$434,983",2024-03-28 11:28:12,-45.3547,"$697,376,567",119.4133,91.71,38233.4,2023-11-18 04:02:13,1427.5,4334,Hardware,734633e1fa5ee9b6cbf707cf02a6a72a4486c2f3fb476f968e2bec63293fd776,"[26.24, 96.64]",20.89%,81949.2,162.62,14109.3,2926523292f3193b666a3f99591b29832d1409d2e11a782a34c3f9ac841459f2,Child,929039369,84.99%,149.6,12.705,7425.5,8206603,NanoCore SDK,13264.8,failed,2021-03-15 01:27:38,"$7,724,146",8007.6,321.9,5.37,inactive,1280x720,6294.61,0.76,33.0,batch-20210917-59,VaultKeeper,22456.4,97.6,15660.6,9831.8,49.2,INV-298829,-89.138023,"$8,840,877",46.3,84.9,9.82,Other
3.46926,69.54,Cognitive,0.37%,842.39,4788.0,6066.8,97.6,8243.9,South America,false,9296,337.75,84.5,"$747,361",Edge,7.264,"8311 Maple Dr, Dallas, NC 20036",924.97,Needs improvement,260356,77.7,85.7,4505.02,ASCII,75.9367,3817054902901,"-----BEGIN CERTIFICATE-----
M7jrgIlXjJ8Od+7obgZ5dd1WBReC+DeLfBleGJ1f6t76KFmOhzN8VPVNR+v9ZYFy
-----END CERTIFICATE-----",55228,88,6960.9,28877.5,2121.7,"$1,341,568",48987,Food,380.69,112591,81.0,ProSeries,2.5546,-89.43749,3517.75,746.27,SmartChoice,7959,8.617,46.6,HOK-3509,96.9,60777,10630.4,"$6,449,474",2020-10-12 01:17:03,44.7632,"$524,867,034",125.2814,61.38,29.0,2020-04-12 06:41:02,1871.3,4470,Food,9a28e21a32e15347329003f215cdbe334c01bca4f68ebce6edf3ed3db88b261b,"[26.51, 67.42]",64.0%,29117.5,54.24,48878.9,889e5523e1b3547db0b3732116bd9837e3a87c2d3982ddaf11b427e9bdb18960,Parent,962876225,60.86%,89.5,0.293,3635.8,2157156,DataSync 3000,29963.4,cancelled,2021-06-17T13:22:52Z,"$4,251,153",7270.7,319.6,9.69,active,2560x1440,281.51,4.17,260.65,batch-20240326-94,Widget Pro,58409.4,65.5,39495.1,8742.65,280.4,INV-938669,102.216068,"$2,186,351",18.1,56.8,4.1,Female
-9.957814,8.35,Visual,33.5%,215.21,5136.9,2079.2,86.1,31522.1,Africa,false,36579,4349.29,99.2,"$8,606,312",Safari,4.644,"763 Oak Ave, Sydney, CA 96401",937.57,Exceeds expectations,326922,60.8,32.3,7268.55,ISO-8859-1,89.1457,6069162079657,"-----BEGIN CERTIFICATE-----
j5OK8Al+hZo1bx6ldT1DQW8dKvut9q+8HdCyRsTUhUddAbXRYMsKLTvUOo7HQybC
-----END CERTIFICATE-----",68000,86,2394.5,50498.2,6949.4,"$2,024,632",1704,Services,863.86,710311,6.6,ProSeries,18.3668,-18.379361,3252.43,703.44,ValueMax,6224,17.881,87.2,RSE-5075,94.1,25148,60592.6,"$6,644,508",2025-06-20 04:07:06,-69.5863,"$441,731,187",146.4893,18.91,75524.1,2025-02-20T01:10:50Z,1736.1,1014,Services,053f0e5764a3cb675366f2f535fd18edca0dc88390f5de8e4cb976b6ea9af9a1,"[36.01, 94.71]",8.19%,6398.2,726.66,28751.8,314b4ffad521bf0b13ea95d55dec1315e4f816d04336799cb3c6035ece32d22c,Manager,104934971,59.72%,239.6,13.191,8089.8,ORD-419669,AuditTrail Plus,14719.7,inactive,2020-10-12 07:47:40,"$9,319,676",7353.8,270.8,0.56,failed,3840x2160,7162.34,9.53,179.36,batch-20240611-82,StreamLine ERP,37311.6,39.7,15877.1,6008.57,183.3,INV-696359,-155.072577,"$9,274,576",85.9,51.4,3.36,Female
-53.581374,55.66,Mobility,18.74%,100.49,5535.0,5191.6,85.0,47481.4,Antarctica,false,72409,8440.79,46.4,"$7,250,031",Chrome,0.651,"6221 Park Blvd, Toronto, MA 92972",617.65,Needs improvement,218231,274.8,31.1,1425.96,ISO-8859-1,86.7815,3938079183987,"-----BEGIN CERTIFICATE-----
aBcQ+a4433p25NySk1a23A+FwBrb3Oz/SnYixtZ3ay/Vr/Pj1040txczd3t9etX8
-----END CERTIFICATE-----",64888,0,2231.5,13960.0,485.0,"$3,614,087",42102,Hardware,493.21,981990,63.1,SmartChoice,48.6474,84.107026,3079.7,25.42,ProSeries,48143,14.05,12.4,QNW-9909,79.3,98805,75558.9,"$751,686",2026-08-25T04:05:49Z,18.4164,"$310,999,184",95.1588,44.44,59348.0,2022-04-13 06:22:04,294.3,1475,Services,78fb663de895c92b240bb92193a4979410b8cb49d8c3862d3ae340acadda006e,"[15.04, 81.05]",75.96%,29945.4,441.58,31017.8,820bdd54a2261d5e6ec5912231a0972b9ad0f26705eb4370a67e30cc1b141dc9,Manager,102608323,79.72%,181.6,14.343,9790.9,ORD-679359,VaultKeeper,66033.2,rejected,2019-12-19 04:35:17,"$431,592",9621.7,373.4,7.46,cancelled,1920x1080,5056.51,1.83,277.2,batch-20210127-90,FlexPay Platform,55431.9,77.2,64495.8,9137.08,226.3,INV-419086,129.476309,"$6,266,873",60.9,63.7,0.85,Female
-48.135702,51.99,Cognitive,94.12%,161.52,5268.4,728.1,47.4,4683.1,Asia,false,34358,3274.69,61.8,"$6,207,611",Brave,2.85,"8220 Main St, Houston, OH 77944",331.67,Meets expectations,291431,3.6,47.9,1089.78,UTF-8,111.9431,0860480571242,"-----BEGIN CERTIFICATE-----
VVRPZGyKH2RScV3/pN7x9S54axrFqcRk+U9F/qFOFXiFMnQFT9+J6Uk2SLJz3uC/
-----END CERTIFICATE-----",75222,61,6365.5,83795.9,2697.2,"$4,479,368",59815,Hardware,27.68,838325,77.2,ValueMax,43.9234,-21.646388,260.7,379.44,ValueMax,67394,1.217,21.1,PTY-6067,80.9,15320,95374.9,"$7,200,835",2019-08-08T23:15:31Z,-60.4584,"$679,036,129",52.5213,44.31,6065.4,2023-07-21 15:17:20,97.7,2097,Software,8cfbfb3a7fbefe47538170e73ce634660bb9852c06583a9d2cc4e04b3e117a1a,"[5.63, 83.66]",20.19%,45938.7,748.08,7.0,414300724955d43c81bc29ef9b7bfecf2a3695aaad23cb0d87fbcb321b7a0826,Peer,479988506,82.45%,123.6,18.748,3755.5,407674,CloudGuard,37217.2,completed,2026-11-06 18:30:35,"$5,284,813",5323.8,132.1,4.49,approved,1920x1080,4107.65,5.91,40.24,batch-20190622-06,FlexPay Platform,76793.4,91.8,46967.1,5096.54,151.7,INV-506061,178.101521,"$1,678,351",1.9,20.2,13.05,Male
-18.637582,96.21,Mobility,54.38%,982.3,4142.4,5888.5,5.9,14406.4,Europe,false,12825,4860.18,60.0,"$7,544,228",Brave,0.437,"4436 Main St, Los Angeles, CO 95259",687.33,Exceeds expectations,628417,202.5,33.4,3482.24,ASCII,137.2601,4662143853204,"-----BEGIN CERTIFICATE-----
RPN51hz+yt51TgrMZO8vye6bj5MLzdQLQE+7ln1IxkG7j01pVqY3n3f4qqxctB83
-----END CERTIFICATE-----",6479,113,2502.4,52246.3,4457.6,"$2,101,877",76615,Food,801.67,592037,78.9,ProSeries,51.1391,50.859652,4654.66,498.73,ValueMax,78746,7.037,33.0,EFE-5737,12.3,98198,45933.4,"$6,115,087",2018-10-25T06:43:20Z,7.1274,"$501,089,242",55.5658,13.16,28373.8,2023-05-15 06:49:50,1922.6,2008,Services,f01d9b72eab11ef88374e26c2c61c7b2b1fcfcccb0d0ca96399e29f85f9afe03,"[16.92, 64.76]",24.03%,21530.7,919.63,41439.2,501963c6b1520eed76816d8acc71ea69dc0a47134021226b8b19f2c8cb3c58a8,Manager,253642522,61.85%,267.6,11.076,1378.5,6551823,AuditTrail Plus,76209.1,failed,2019-10-27 05:50:26,"$1,911,790",8279.6,62.6,6.68,rejected,3840x2160,7392.38,1.49,99.98,batch-20250727-67,Widget Pro,8176.4,33.3,42685.4,1571.32,84.6,INV-242722,-73.705865,"$7,539,847",46.3,29.9,10.84,Non-binary
-76.834258,73.13,Cognitive,68.73%,272.35,394.4,1320.0,32.2,30004.2,Oceania,false,90743,5325.84,19.9,"$8,355,579",Firefox,5.135,"9109 Cedar Ln, Miami, OH 30863",308.0,Needs improvement,831092,271.4,3.7,6161.22,UTF-8,17.2187,5480668965999,"-----BEGIN CERTIFICATE-----
naxknjpzQSdbrVizAGQyrbGhoJJBDFRSUpzy/QmFLjqzWVv93/W6yc1EwumxYOUs
-----END CERTIFICATE-----",97287,52,2152.2,17682.6,9032.4,"$1,091,447",64871,Clothing,834.74,598049,99.6,EcoLine,147.6463,-43.776831,2722.36,114.26,ProSeries,88778,8.587,26.1,ETP-1505,57.1,61072,35901.2,"$6,665,723",2018-04-07 04:45:09,-24.9397,"$674,453,877",100.782,67.31,45337.7,2022-09-25T18:18:55Z,1182.0,4293,Hardware,4d821676cbd7a7983d9294f0fa560e74761b558f44ca1c656d148fd6d26756af,"[32.88, 84.87]",90.82%,50898.6,471.27,14345.6,524dcc8872e820cadcea07ad99251575c6d5ed2fb57a3e13315766f1c4191bca,Child,994404198,13.74%,159.7,3.688,7717.6,3446391,FlexPay Platform,74671.4,active,2023-11-20T12:35:23Z,"$4,116,911",7060.2,323.2,7.53,inactive,2560x1440,9022.81,8.81,194.18,batch-20180913-91,Widget Pro,49302.2,119.6,11753.2,7860.66,183.5,INV-592895,27.985295,"$1,404,640",13.8,16.9,4.16,Male
77.701475,69.77,None,59.37%,292.68,2158.6,223.3,78.1,38699.3,Oceania,false,8622,8969.74,19.7,"$7,724,949",Chrome,5.738,"3790 Pine Rd, Phoenix, TX 30251",130.65,Meets expectations,117045,248.8,14.5,8931.48,ASCII,134.4271,9259539844944,"-----BEGIN CERTIFICATE-----
UbnRK2FzvSi9yKvLO6H/77qnYOywJ/5Z9y3HB3Upike74fMQTwiwBS/QIbEmezPy
-----END CERTIFICATE-----",81066,63,4883.2,90197.9,767.6,"$367,459",91103,Services,308.83,960480,80.7,TechBrand,91.4196,16.571801,6978.18,967.97,SmartChoice,14178,15.732,62.3,FAN-3719,2.9,78600,8048.4,"$7,134,335",2018-01-16 04:46:38,26.5667,"$958,487,802",33.1842,94.77,97809.9,2018-06-24T03:07:14Z,62.6,118,Software,7a5f5dbd8199315b1e092837008954a55f1229f8a01c98dcc456db7bc38f6afc,"[29.0, 87.3]",91.47%,27962.5,121.33,1123.8,3979cd466a5d4ec07444f81c46b7dae8cf246358b1fb299205d3b587d23e4457,Child,025757693,71.3%,33.9,14.61,6749.2,USR-657113,StreamLine ERP,60735.4,completed,2021-06-05 09:21:29,"$8,064,225",1032.4,198.4,6.67,cancelled,1920x1080,8304.9,7.32,85.88,batch-20230908-67,Widget Pro,72386.3,61.1,75358.4,5565.6,182.2,INV-572545,-92.61033,"$3,159,706",74.7,1.8,5.52,Non-binary
-87.665657,96.42,Mobility,58.46%,186.17,279.5,4606.7,19.8,45634.0,Oceania,true,86711,5765.7,23.7,"$8,576,748",Chrome,17.071,"3835 Oak Ave, Austin, MA 40575",593.53,Meets expectations,987247,65.9,10.4,5383.72,Latin-1,111.1709,6981160495973,"-----BEGIN CERTIFICATE-----
ft8KFLjqyAvo48gjvE+1lcwrfOOjMpl4Ww/nf5hWkw84/mLwTVCSNQE19xrdiBaz
-----END CERTIFICATE-----",72420,24,2148.9,68067.2,2339.3,"$4,502,292",80953,Software,854.02,414864,18.8,TechBrand,111.9065,63.042467,2612.16,613.1,ProSeries,54052,13.635,36.8,IOO-6689,70.5,78170,94322.4,"$9,632,031",2023-11-10 01:58:53,66.2616,"$756,313,967",9.0347,1.88,92277.2,2022-09-17 13:53:31,418.7,1609,Food,d1cc9787e03a5077ef39abc2ec625e7d73afd4f9c405c4203e1d428bcb250677,"[4.33, 97.4]",0.91%,74891.8,61.73,14539.5,581a82ad698c51b59b03e4a849b96f1dba422e911e7d901755013130d088dd29,Manager,219717366,59.66%,90.6,13.161,164.9,3460539,Sentinel Monitor,95729.9,cancelled,2026-11-17 02:47:52,"$2,073,163",9324.4,316.5,1.76,completed,3840x2160,3634.02,8.14,89.76,batch-20181005-32,FlexPay Platform,17416.9,43.4,15913.4,3491.59,198.4,INV-978323,32.890112,"$3,515,519",34.3,3.1,12.48,Male
-74.665656,22.21,Visual,80.73%,670.69,7069.9,9193.2,95.9,34480.2,North America,false,3396,507.9,42.0,"$3,121,048",Firefox,7.836,"8239 Maple Dr, Sydney, PA 53325",559.08,Exceeds expectations,285677,269.7,4.4,2569.21,Latin-1,42.4603,1707419796784,"-----BEGIN CERTIFICATE-----
+pA/23WhGfUFXBy5yAFR/taUAK8ceSEzkW2bwOQPLSASiSzi0cBpo5vfs3LMt+WB
-----END CERTIFICATE-----",3024,45,9650.0,71024.6,8423.5,"$3,728,716",38809,Software,434.72,460808,19.7,ProSeries,16.1752,-25.776169,3818.79,993.93,SmartChoice,7571,10.485,49.0,WWK-3320,32.2,15018,67008.0,"$3,342,863",2025-08-22 12:18:26,0.967,"$98,957,092",62.813,21.91,38647.6,2019-10-09T06:36:56Z,1295.8,1385,Services,aa5b223d17825dd42fe280cf1cdf023394abae428f7a0e7a52a048d55ed6ca5a,"[5.76, 94.68]",26.36%,95028.5,51.93,3834.0,bd9fc87154ea01789114b00f92cfddbee2a1a09d358f146c830aee6d2e1c26c2,Sibling,168623083,54.59%,206.3,7.39,443.6,USR-583161,SmartHub X1,28403.3,approved,2022-08-01T23:16:39Z,"$6,689,384",1944.9,250.8,3.43,rejected,2560x1440,649.42,9.11,200.91,batch-20210723-60,Sentinel Monitor,67428.1,118.7,53291.9,6839.75,196.9,INV-513870,38.705358,"$8,458,485",56.8,33.5,13.68,Male
16.957304,70.16,Hearing,85.0%,83.2,337.4,6874.8,81.9,42604.6,Europe,false,54441,3675.19,60.0,"$72,503",Opera,7.244,"2938 Elm St, Sydney, IL 53408",844.77,Outstanding,764056,248.4,34.8,7032.26,Latin-1,135.625,9265878255672,"-----BEGIN CERTIFICATE-----
+tG3di4JmItKG0tkTme6gyyIAu3ubeqJKrrytOvE3kuq+MSa2lxnmVE7JXAbnE1E
-----END CERTIFICATE-----",30704,94,926.1,28044.2,2628.8,"$3,346,324",10541,Food,484.12,795080,14.5,EcoLine,110.7562,-81.949133,2125.3,747.12,ProSeries,75629,16.641,49.1,WKW-1249,84.7,84714,89099.6,"$8,327,588",2018-11-05 05:26:25,-13.9914,"$859,077,179",132.4675,37.23,88918.9,2025-12-22 12:34:44,1292.2,3171,Software,eb2b2d69020f0cb13e513775c86117b2c69b406417676c6bbbec6c8581356fb1,"[22.84, 75.56]",95.85%,8216.7,878.31,149.9,5eae84a942b63618cc0c66c2f53ad1d5b710464d281b4604e106468b5f1f0156,Child,707713292,81.7%,75.6,18.81,4711.5,1660279,AuditTrail Plus,53560.7,rejected,2023-01-24 13:28:54,"$2,312,520",4397.8,244.9,5.26,completed,1280x720,5396.69,6.89,204.85,batch-20241016-54,VaultKeeper,6206.9,64.4,20749.3,7267.92,63.8,INV-375819,-8.97105,"$9,950,071",82.5,65.8,3.13,Non-binary
34.630687,69.51,None,32.34%,453.92,7197.7,5085.2,30.2,29204.9,Africa,false,82865,7849.15,11.4,"$3,392,207",Brave,15.374,"3980 Elm St, Berlin, IL 62036",301.4,Meets expectations,891761,219.8,97.3,1196.22,ASCII,144.7526,0116132175694,"-----BEGIN CERTIFICATE-----
tUHLQXLthGgknTHsEBFcxLgqeHQmPszAeuDT6+Nv3oyFfCDGMq7ufOtbCH+TQbwm
-----END CERTIFICATE-----",94156,101,1484.0,14989.3,2996.6,"$1,792,658",1449,Food,200.51,150916,41.2,EcoLine,132.2773,-73.081137,2206.74,571.64,EcoLine,92966,9.308,73.2,UYJ-3272,36.8,9005,48998.3,"$1,994,940",2021-04-03 11:40:54,90.8819,"$750,782,962",60.0277,55.6,50925.8,2023-01-24 22:22:42,1514.5,1442,Clothing,2bd4fb6d15c2504155ba3604e332ba6e891d76877a37a395ea5b82690276f05c,"[23.54, 81.48]",13.61%,18630.2,85.38,24334.0,5bdcdda563bf4a6fbec53a86d4cab76713285b393f091df4314ad92db1ff576c,Manager,409185248,31.6%,131.0,2.644,5340.8,5779677,SmartHub X1,61909.4,approved,2023-11-02 09:56:25,"$776,941",3526.4,437.0,1.63,completed,1920x1080,5547.97,7.39,36.02,batch-20260520-75,FlexPay Platform,73746.6,48.4,20742.7,2436.84,244.2,INV-638067,-46.578378,"$81,676",38.4,37.6,9.98,Male
42.362434,49.34,Cognitive,24.9%,616.38,604.9,9276.9,55.2,12308.1,Antarctica,true,62270,5832.78,31.9,"$8,693,509",Chrome,4.413,"3248 Elm St, New York, CO 78342",205.78,Meets expectations,799963,171.3,73.9,7282.72,UTF-16,33.0114,7452026635422,"-----BEGIN CERTIFICATE-----
VyoM7QGCn5MpN1g8611UCeyl7rjjJ4aiZ8egwvoB/iHh9UUC/kz956HNRi3SDmKJ
-----END CERTIFICATE-----",9108,20,4267.4,33906.8,9088.2,"$3,196,018",1872,Hardware,881.25,606654,0.0,TechBrand,113.8353,-80.30225,3418.91,714.42,ProSeries,4385,10.203,70.0,EMG-3661,10.1,2225,81679.5,"$2,011,240",2024-10-25 14:32:19,-67.6625,"$470,634,570",148.3861,90.09,73509.1,2025-08-20 07:04:43,1780.4,322,Hardware,8b94fe244db5897bbe5579d692c486415478e1ec9195d839b35451bec243dc1e,"[0.26, 76.01]",44.81%,55967.1,662.17,1496.5,56aca5d088c20760084112a3d6828c0d87160753421c89240e17b07a6415600c,Child,770919978,6.84%,131.0,18.583,236.2,REC-233517,DataSync 3000,67474.7,cancelled,2022-02-16 14:37:55,"$7,738,195",553.9,47.5,0.66,pending,3840x2160,8492.19,5.96,152.7,batch-20230709-26,StreamLine ERP,48240.0,74.9,95510.6,4056.54,96.5,INV-758730,173.646095,"$39,223",84.5,44.7,11.65,Female
65.436396,89.63,Visual,8.13%,18.03,5702.9,9932.1,55.8,29344.0,Europe,false,18532,4687.21,59.2,"$5,089,306",Firefox,5.555,"2142 Main St, Seattle, WA 15715",971.73,Needs improvement,423959,79.0,69.3,694.49,UTF-8,75.8724,0996319993885,"-----BEGIN CERTIFICATE-----
8WX70EgfN4HZnb4XBoBlplbwVAjBqL4O7OgrIct5rg5x8MPkyNY+g6UlZApUO59O
-----END CERTIFICATE-----",43181,118,9326.2,43390.9,7110.6,"$1,415,078",69804,Food,280.12,933881,90.4,ProSeries,75.9223,66.17625,3794.76,287.58,TechBrand,67410,1.963,80.5,CMJ-5604,22.6,55237,81644.0,"$7,421,518",2023-01-10 14:17:25,24.6404,"$784,964,292",120.6892,76.08,98781.8,2025-07-07 13:35:37,1804.3,653,Services,733acf2f3464369397a8d89053ec48f66769caa13bfec5944de87ce5032c7bdf,"[13.27, 75.89]",26.14%,71071.5,924.96,18280.2,524933d13c86994174a8225d48c28eaa3b790169297fce9151cad803a942391d,Peer,678459902,79.88%,222.6,14.72,2914.1,7166527,NanoCore SDK,85531.0,active,2019-04-20 19:03:32,"$7,315,682",3034.0,257.7,9.56,rejected,1280x720,4479.12,1.0,329.62,batch-20181106-54,StreamLine ERP,16345.8,75.8,35557.4,3299.77,124.9,INV-986130,-145.373341,"$298,777",5.8,17.3,0.9,Non-binary
-71.119053,84.7,Cognitive,12.84%,213.54,2516.3,3467.6,69.8,29568.7,Africa,true,9132,9568.08,98.4,"$4,525,672",Chrome,5.549,"8738 Pine Rd, Denver, PA 84154",897.37,Needs improvement,41328,240.2,1.5,122.37,UTF-16,87.4231,7547869061135,"-----BEGIN CERTIFICATE-----
Rb8MWnaWL69XzFnoHjVirYYGta/xuUf/DrZ3fquUnWRxOiXElZEKjAeeoXC7d4F8
-----END CERTIFICATE-----",4894,60,8130.6,48042.8,7512.3,"$3,908,365",80477,Food,902.48,795279,88.6,EcoLine,55.5712,83.242673,2130.26,214.82,ValueMax,69533,4.964,7.5,VYN-3975,16.1,12581,69383.4,"$9,919,114",2025-05-20 16:22:46,63.1439,"$328,614,660",104.5275,28.29,8483.6,2026-02-14T14:41:15Z,963.1,1835,Hardware,fa86e33c671f592e89755ff7d030c3ed54e71bfe09fee99801fd303ae88f29c3,"[13.08, 87.79]",53.06%,15276.6,13.5,6528.9,afe115554b84439ce1e6b4326bc4613c742ca4f42140035b9d6047667a3f1fc9,Parent,169609481,21.41%,291.8,16.958,8031.8,ORD-512172,NanoCore SDK,67907.7,completed,2025-09-13 05:27:08,"$371,592",7113.1,171.3,8.85,cancelled,1920x1080,8859.93,3.91,230.31,batch-20200705-68,AuditTrail Plus,37679.5,12.2,42967.7,2398.15,161.9,INV-529488,77.225605,"$1,032,422",64.4,8.0,4.64,Other
-44.816636,53.13,Mobility,78.27%,464.85,6846.9,9867.5,65.9,32372.1,Africa,false,30893,5283.37,18.1,"$1,003,805",Opera,19.956,"2564 Park Blvd, New York, OH 56479",852.79,Meets expectations,371640,46.5,21.8,254.46,UTF-8,109.6145,1021329558546,"-----BEGIN CERTIFICATE-----
KjBKatYwDS8KFFkfKyoXVyxdnvIvlOixX2OImpkLqjYoKmHZsWDkHCMVhdA6GLtK
-----END CERTIFICATE-----",61057,85,1250.2,86547.2,3216.4,"$3,144,963",72262,Hardware,785.35,658220,89.6,TechBrand,96.0109,22.026336,5286.47,168.67,ProSeries,71870,15.139,45.9,AKX-6668,53.6,89091,40402.4,"$1,825,969",2023-03-24T14:44:56Z,9.3329,"$606,838,517",143.9104,23.78,2795.6,2018-07-17 16:49:37,1892.4,2125,Clothing,e349678f8c17ec360db861dc1bb75d0971e214d91af54159363ef1931813c230,"[9.85, 92.86]",81.69%,32096.2,286.05,46098.8,d6527a9d746088dedb03c175f283acef9f105dfd8576b67d654825d2a4aa1b52,Sibling,488653884,14.53%,175.9,10.438,3861.8,ORD-250135,SmartHub X1,96642.9,rejected,2019-06-20 20:25:47,"$8,902,525",7491.8,307.7,4.79,approved,1920x1080,5967.46,2.58,59.24,batch-20260816-38,VaultKeeper,69101.1,120.2,15377.7,5149.73,160.9,INV-193230,-144.890143,"$8,006,129",73.6,28.7,7.48,Male
